FIPS,State,County,2007,2009,2011
47093,TN,Knox,0.798180431,0.814734064,0.794179375
47095,TN,Lake,0.404749056,0.273860058,0.257102455
47097,TN,Lauderdale,0.300763187,0.339994711,0.396424968
47099,TN,Lawrence,0.562567263,0.53250714,0.641101745
47101,TN,Lewis,0.693962526,0.694384168,0.576511283
47103,TN,Lincoln,0.519353558,0.509378558,0.538422422
47105,TN,Loudon,0.573369206,0.642054575,0.629607815
47107,TN,McMinn,0.76753334,0.720529399,0.685609812
47109,TN,McNairy,0.590597685,0.465188401,0.49819882
47111,TN,Macon,0.460935699,0.453370812,0.355792751
47113,TN,Madison,0.859070961,0.84260715,0.773497532
47115,TN,Marion,0.785181484,0.570044178,0.496049321
47117,TN,Marshall,0.612619971,0.594471416,0.61526505
47119,TN,Maury,0.683909475,0.699864772,0.858800869
47121,TN,Meigs,0.085440875,0.082590023,0.34080259
47123,TN,Monroe,0.647104764,0.610953524,0.557016176
47125,TN,Montgomery,0.684489216,0.701959274,0.656780981
47127,TN,Moore,0.330961443,0.164041995,0.311963812
47129,TN,Morgan,0.153178453,0.160102466,0.137375218
47131,TN,Obion,0.760095012,0.699945913,0.692041522
47133,TN,Overton,0.572983813,0.522317189,0.36086427
47135,TN,Perry,0.390726752,0.51111679,0.379842998
47137,TN,Pickett,0.626174076,0.627221409,1.171417415
47139,TN,Polk,0.381533766,0.447341513,0.357589844
47141,TN,Putnam,0.729269444,0.64889343,0.644206256
47143,TN,Rhea,0.687060363,0.666328214,0.59228779
47145,TN,Roane,0.675308109,0.57935262,0.557227237
47147,TN,Robertson,0.596996167,0.510656193,0.5215629
47149,TN,Rutherford,0.685936241,0.665245402,0.635874476
47151,TN,Scott,0.774558046,0.731729626,0.722021661
47153,TN,Sequatchie,0.594177065,0.431189364,0.487940889
47155,TN,Sevier,1.131599009,1.031967812,0.918374041
47157,TN,Shelby,0.77176933,0.732423997,0.725065448
47159,TN,Smith,0.424245638,0.416644966,0.417754569
47161,TN,Stewart,0.46022858,0.374812594,0.60670408
47163,TN,Sullivan,0.918566775,0.97054713,0.889346267
47165,TN,Sumner,0.55709211,0.566896995,0.562051733
47167,TN,Tipton,0.41580762,0.369778973,0.358931689
47169,TN,Trousdale,0.259437022,0.2524615,0.383828045
47171,TN,Unicoi,0.508417128,0.732807215,0.547045952
47173,TN,Union,0.316940468,0.260905865,0.208333333
47175,TN,Van Buren,0,0,0
47177,TN,Warren,0.551240291,0.568167782,0.576051294
47179,TN,Washington,0.865340953,0.895537239,0.844370462
47181,TN,Wayne,0.2413273,0.18175209,0.176980709
47183,TN,Weakley,0.66203244,0.597746496,0.571755289
47185,TN,White,0.560762637,0.550227952,0.573635703
47187,TN,Williamson,0.815680253,0.831269297,0.790199406
47189,TN,Wilson,0.722767166,0.649599117,0.703156487
48001,TX,Anderson,0.387637876,0.333327485,0.308705495
48003,TX,Andrews,0.836883749,0.640250409,0.582712852
48005,TX,Angelina,0.714415451,0.740962056,0.695798971
48007,TX,Aransas,0.452172483,0.483364215,0.513390947
48009,TX,Archer,0.449741399,0.336624776,0.339289753
48011,TX,Armstrong,1.45701797,0.968523002,0.518672199
48013,TX,Atascosa,0.59641235,0.492908834,0.526558283
48015,TX,Austin,0.787815126,0.623899002,0.488400488
48017,TX,Bailey,0.477554919,0.478240077,0.413964399
48019,TX,Bandera,0.393739541,0.340466926,0.438212095
48021,TX,Bastrop,0.415604566,0.414017843,0.532516808
48023,TX,Baylor,0.777202073,1.087843351,0.801924619
48025,TX,Bee,0.493263865,0.461723151,0.405047515
48027,TX,Bell,0.675428071,0.703321005,0.653561593
48029,TX,Bexar,0.736985534,0.733295871,0.710644232
48031,TX,Blanco,0.556111667,0.869754294,0.849056604
48033,TX,Borden,0,0,0
48035,TX,Bosque,0.224908631,0.283591402,0.32776139
48037,TX,Bowie,0.884627146,0.893959389,0.916017372
48039,TX,Brazoria,0.559524541,0.530387312,0.556296938
48041,TX,Brazos,0.855993715,0.855593582,0.834885039
48043,TX,Brewster,1.198779425,0.843792849,0.745791605
48045,TX,Briscoe,0.669344043,0,0
48047,TX,Brooks,1.204496788,0.948895215,1.107726392
48049,TX,Brown,0.83706087,0.84015963,0.864191065
48051,TX,Burleson,0.422705314,0.543150272,0.637644195
48053,TX,Burnet,0.753820499,0.686615429,0.672588538
48055,TX,Caldwell,0.600600601,0.555408622,0.546277509
48057,TX,Calhoun,0.541978715,0.534681379,0.559649286
48059,TX,Callahan,0.676234127,0.670341129,0.739918609
48061,TX,Cameron,0.559180357,0.524760893,0.507095718
48063,TX,Camp,0.55919476,0.39083874,0.322398646
48065,TX,Carson,0.639386189,0.654664484,0.798849656
48067,TX,Cass,0.442930153,0.445159744,0.495769434
48069,TX,Castro,0.697252824,0.841514727,0.616067028
48071,TX,Chambers,0.589950028,0.509051573,0.478172817
48073,TX,Cherokee,0.62346731,0.660161327,0.547516621
48075,TX,Childress,0.530715139,0.662427133,0.859106529
48077,TX,Clay,0.35984167,0.367208299,0.279824643
48079,TX,Cochran,0.971817298,0.683293475,0
48081,TX,Coke,0,0,0
48083,TX,Coleman,0.588789449,0.825471698,0.456464681
48085,TX,Collin,0.697148377,0.698557788,0.733785917
48087,TX,Collingsworth,1.347254968,1.635055592,0.970245796
48089,TX,Colorado,0.925790576,0.726392252,0.720599539
48091,TX,Comal,0.589163198,0.60248854,0.723453284
48093,TX,Comanche,0.445401232,0.44251051,0.503923404
48095,TX,Concho,0.558035714,0.558815312,0.490075962
48097,TX,Cooke,0.442454844,0.413971539,0.416710074
48099,TX,Coryell,0.537153089,0.482565594,0.418256914
48101,TX,Cottle,1.297016861,1.277139208,1.334222815
48103,TX,Crane,0.51786639,0,0.456308465
48105,TX,Crockett,1.05764146,1.604278075,1.343363783
48107,TX,Crosby,0.640102416,0.654771648,0.164149705
48109,TX,Culberson,1.204335608,1.304347826,1.258917331
48111,TX,Dallam,1.303568519,0.953440331,0.582580833
48113,TX,Dallas,0.757387149,0.749266844,0.76489623
48115,TX,Dawson,0.86918731,0.951892802,1.018107774
48117,TX,Deaf Smith,0.708871803,0.653844058,0.765501403
48119,TX,Delta,0.372370136,0.184842884,0.575594781
48121,TX,Denton,0.60796005,0.593669149,0.59877099
48123,TX,DeWitt,0.608550129,0.659463298,0.888669464
48125,TX,Dickens,0.404694456,1.2300123,0.832639467
48127,TX,Dimmit,0.614502253,0.716332378,0.691836331
48129,TX,Donley,0.78410873,1.091703057,1.643385374
48131,TX,Duval,0.411658159,0.333055787,0.342788585
48133,TX,Eastland,0.818553888,0.7155832,0.966028015
48135,TX,Ector,0.853546875,0.831940576,0.763680225
48137,TX,Edwards,1.556016598,1.073537305,0.508646999
48139,TX,Ellis,0.567191143,0.494276281,0.549907367
48141,TX,El Paso,0.636139308,0.673502854,0.639627676
48143,TX,Erath,0.845499126,0.912005306,0.836251503
48145,TX,Falls,0.296612683,0.417113574,0.445831476
48147,TX,Fannin,0.547578486,0.484863178,0.441722127
48149,TX,Fayette,1.019232474,0.961076406,0.727802038
48151,TX,Fisher,0.506585613,0.258665287,0.255493102
48153,TX,Floyd,0.903614458,0.926784059,0.625586487
48155,TX,Foard,0.715307582,0.749625187,1.49142431
48157,TX,Fort Bend,0.507614213,0.583619157,0.56017517
48159,TX,Franklin,0.453391367,0.553454478,0.379110985
48161,TX,Freestone,0.531349628,0.618875709,0.609632189
48163,TX,Frio,0.683060109,0.742758108,0.91954023
48165,TX,Gaines,0.67535625,0.585099467,0.388824085
48167,TX,Galveston,0.70184101,0.704289191,0.689778764
48169,TX,Garza,0.84317032,1.287830006,0.914355379
48171,TX,Gillespie,0.510986203,0.537634409,0.59727642
48173,TX,Glasscock,0,0,0
48175,TX,Goliad,0.57134695,0.568747334,0.552257352
48177,TX,Gonzales,0.774313442,0.86690464,0.854099678
48179,TX,Gray,0.732936326,0.679532482,0.527356625
48181,TX,Grayson,0.702253133,0.733150046,0.667111408
48183,TX,Gregg,1.094597137,1.044827269,0.958718242
48185,TX,Grimes,0.388319354,0.307562185,0.334734258
48187,TX,Guadalupe,0.53294961,0.535279004,0.471430571
48189,TX,Hale,0.813555518,0.593086308,0.52057647
48191,TX,Hall,0.879765396,0.901713255,1.184483269
48193,TX,Hamilton,0.990957513,0.870322019,0.82625118
48195,TX,Hansford,0.576701269,0.369959304,0.537923615
48197,TX,Hardeman,1.211827436,1.290655653,0.718390805
48199,TX,Hardin,0.579810982,0.673854447,0.615429171
48201,TX,Harris,0.685811228,0.672563841,0.675692806
48203,TX,Harrison,0.537133288,0.586465005,0.558103053
48205,TX,Hartley,0,0,0.167476135
48207,TX,Haskell,0.777151739,0.799680128,0.667891134
48209,TX,Hays,0.676056338,0.668616799,0.694910088
48211,TX,Hemphill,0.604777744,0.57753393,0.503778338
48213,TX,Henderson,0.647101367,0.557519545,0.583563799
48215,TX,Hidalgo,0.428859234,0.456046803,0.458755844
48217,TX,Hill,0.624591886,0.5859375,0.59335443
48219,TX,Hockley,0.854931605,0.628591954,0.61156736
48221,TX,Hood,0.64808814,0.602386227,0.658022063
48223,TX,Hopkins,0.440878229,0.520517047,0.508891465
48225,TX,Houston,0.661725781,0.670750794,0.596150571
48227,TX,Howard,0.808281779,0.789313904,0.711804567
48229,TX,Hudspeth,0.312304809,0.321027287,0
48231,TX,Hunt,0.533993544,0.470838213,0.496931735
48233,TX,Hutchinson,0.967028919,0.882161761,0.768118561
48235,TX,Irion,0,0,0
48237,TX,Jack,0.690448792,0.823820172,0.774764804
48239,TX,Jackson,0.57134695,0.700574471,0.712656784
48241,TX,Jasper,0.611727694,0.552807681,0.551024906
48243,TX,Jeff Davis,0.452488688,0,0.437062937
48245,TX,Jefferson,0.69154575,0.641349795,0.676418699
48247,TX,Jim Hogg,0.816326531,0.600360216,0.759734093
48249,TX,Jim Wells,0.730727073,0.585351577,0.701516728
48251,TX,Johnson,0.648655878,0.585998459,0.628543743
48253,TX,Jones,0.469875744,0.369178841,0.546014097
48255,TX,Karnes,0.598006645,0.465766185,0.468352737
48257,TX,Kaufman,0.600395433,0.562899125,0.578978341
48259,TX,Kendall,0.768516443,0.792881684,0.776285903
48261,TX,Kenedy,0,0,0
48263,TX,Kent,0,0,0
48265,TX,Kerr,0.737028302,0.702755214,0.682964064
48267,TX,Kimble,0.677966102,0.440625688,0.431778929
48269,TX,King,0,0,0
48271,TX,Kinney,0.301841232,0.305436775,0
48273,TX,Kleberg,0.881258568,0.815740529,0.807553733
48275,TX,Knox,0.288433804,0.60204696,0.266098989
48277,TX,Lamar,0.612569935,0.592259777,0.599113312
48279,TX,Lamb,0.796235975,0.607810363,0.423519447
48281,TX,Lampasas,0.579822188,0.669376046,0.603287919
48283,TX,La Salle,0.506329114,0.344234079,0.57134695
48285,TX,Lavaca,0.429000429,0.26970171,0.258438001
48287,TX,Lee,0.494896381,0.677715483,0.660026401
48289,TX,Leon,0.5495512,0.531820599,0.709387562
48291,TX,Liberty,0.507953482,0.514654456,0.577382358
48293,TX,Limestone,0.446289106,0.673038094,0.634678853
48295,TX,Lipscomb,0.333555704,0.323206206,0.300571085
48297,TX,Live Oak,0.619853006,0.633713561,0.611513934
48299,TX,Llano,0.765906231,0.82083835,0.938428653
48301,TX,Loving,0,0,0
48303,TX,Lubbock,0.954753799,0.924043615,0.922827657
48305,TX,Lynn,0.345960906,0.528727529,0.50951087
48307,TX,McCulloch,0.640532923,0.626566416,0.723763571
48309,TX,McLennan,0.876266753,0.831269443,0.817390721
48311,TX,McMullen,0,0,0
48313,TX,Madison,0.830502076,0.75001875,0.945660871
48315,TX,Marion,0.657338717,0.679215991,0.761397164
48317,TX,Martin,0.452898551,0.436585898,0.608025942
48319,TX,Mason,1.281394157,1.261034048,1.25502008
48321,TX,Matagorda,0.598932811,0.621991454,0.652014453
48323,TX,Maverick,0.568638601,0.507490179,0.559516289
48325,TX,Medina,0.571441633,0.469504561,0.53917657
48327,TX,Menard,0,0,0
48329,TX,Midland,0.761409242,0.778439493,0.819625396
48331,TX,Milam,0.525698573,0.649667046,0.647799506
48333,TX,Mills,0.40136464,0.200240288,0.618811881
48335,TX,Mitchell,0.538386993,0.534930994,0.636537237
48337,TX,Montague,0.50983991,0.51103843,0.608828006
48339,TX,Montgomery,0.552553135,0.574022041,0.604154036
48341,TX,Moore,0.706499798,0.72337963,0.683246789
48343,TX,Morris,0.845243584,0.791452315,0.856164384
48345,TX,Motley,0.782472613,0,0
48347,TX,Nacogdoches,0.559382442,0.608263019,0.702654813
48349,TX,Navarro,0.655495924,0.546116505,0.457818288
48351,TX,Newton,0,0,0
48353,TX,Nolan,0.754458162,0.670376081,0.589429563
48355,TX,Nueces,0.830976287,0.841985352,0.792353786
48357,TX,Ochiltree,0.422297297,0.30640384,0.379867047
48359,TX,Oldham,0.966650556,0.472143532,0.482160077
48361,TX,Orange,0.76367339,0.696685245,0.654648611
48363,TX,Palo Pinto,0.877706261,0.76178039,0.889205051
48365,TX,Panola,0.477679347,0.429000429,0.24939729
48367,TX,Parker,0.589107043,0.62652825,0.633574373
48369,TX,Parmer,0.42539615,0.430570506,0.290360046
48371,TX,Pecos,0.505497283,0.430822255,0.636294222
48373,TX,Polk,0.344360028,0.408338706,0.437397485
48375,TX,Potter,0.977160933,0.903001248,0.964958907
48377,TX,Presidio,0.924824944,0.93708166,0.77309625
48379,TX,Rains,0.445593084,0.442987508,0.632968623
48381,TX,Randall,0.673908224,0.618115948,0.624234907
48383,TX,Reagan,0.334560054,0.663570007,0.294985251
48385,TX,Real,0.662690524,0.683760684,0.583771162
48387,TX,Red River,0.382760468,0.313356835,0.236164686
48389,TX,Reeves,0.450288184,0.452652544,0.363451334
48391,TX,Refugio,1.50273224,1.24567474,1.371553971
48393,TX,Roberts,0,0,0
48395,TX,Robertson,0.442505847,0.445689545,0.477897252
48397,TX,Rockwall,0.622067156,0.651177649,0.738098167
48399,TX,Runnels,0.871924046,0.589970501,0.570125428
48401,TX,Rusk,0.412796698,0.488003253,0.446436876
48403,TX,Sabine,0.197102592,0.293887147,0.279329609
48405,TX,San Augustine,0,0.233263354,0.112688754
48407,TX,San Jacinto,0.121016539,0.120472251,0.149248162
48409,TX,San Patricio,0.73207514,0.718232854,0.757037357
48411,TX,San Saba,1.186038631,0.681314938,0.996181305
48413,TX,Schleicher,0,0,0
48415,TX,Scurry,1.184612507,1.232893601,1.063892665
48417,TX,Shackelford,0.962772786,0.984574992,0.904159132
48419,TX,Shelby,0.189537528,0.186483664,0.194009002
48421,TX,Sherman,0.691802145,0.686577412,0.328947368
48423,TX,Smith,0.757506893,0.718246891,0.745146006
48425,TX,Somervell,1.038691249,0.871622463,0.946633534
48427,TX,Starr,0.393771842,0.398908586,0.469901969
48429,TX,Stephens,1.163036583,0.726744186,0.73313783
48431,TX,Sterling,0.820344545,0.794281176,1.727115717
48433,TX,Stonewall,0.726744186,0.738552437,0.679347826
48435,TX,Sutton,0.465766185,0.702082846,0.998253057
48437,TX,Swisher,0.65522212,0.538793103,0.512754775
48439,TX,Tarrant,0.735197354,0.708419465,0.690339304
48441,TX,Taylor,0.861374089,0.806685307,0.858724718
48443,TX,Terrell,0,1.031991744,1.041666667
48445,TX,Terry,0.658924306,0.823587547,0.710059172
48447,TX,Throckmorton,0,0,0
48449,TX,Titus,0.617940884,0.595908098,0.613572217
48451,TX,Tom Green,0.666560267,0.682795401,0.688588215
48453,TX,Travis,0.764572473,0.801046233,0.790119741
48455,TX,Trinity,0.285286356,0.431747859,0.341087387
48457,TX,Tyler,0.394205184,0.389180774,0.415397397
48459,TX,Upshur,0.37318406,0.367869249,0.426856827
48461,TX,Upton,1.008064516,1.277955272,1.195457262
48463,TX,Uvalde,0.678017176,0.634068106,0.716035425
48465,TX,Val Verde,0.715473159,0.602096958,0.549830978
48467,TX,Van Zandt,0.308487256,0.442265167,0.39790814
48469,TX,Victoria,0.719633219,0.751794054,0.765320692
48471,TX,Walker,0.439657067,0.436688033,0.514048203
48473,TX,Waller,0.39076674,0.355871886,0.386249517
48475,TX,Ward,0.88713652,1.044832827,0.746547219
48477,TX,Washington,0.748339621,0.881646551,0.858216685
48479,TX,Webb,0.623787081,0.584000862,0.584804441
48481,TX,Wharton,0.857822112,0.682926829,0.701941231
48483,TX,Wheeler,1.050199538,1.022913257,0.914913083
48485,TX,Wichita,0.850048351,0.783600802,0.71921529
48487,TX,Wilbarger,0.872917728,1.033897053,0.895255148
48489,TX,Willacy,0.344031061,0.343221378,0.316813759
48491,TX,Williamson,0.683217499,0.686655985,0.670758974
48493,TX,Wilson,0.408621923,0.368107193,0.479572495
48495,TX,Winkler,0.458926113,0.443000591,0.417943717
48497,TX,Wise,0.607966093,0.538584533,0.635101031
48499,TX,Wood,0.520463686,0.486832344,0.474338298
48501,TX,Yoakum,0.807863202,0.909327098,0.749531543
48503,TX,Young,1.241254796,0.955485612,0.973815192
48505,TX,Zapata,0.442935184,0.427472214,0.420109228
48507,TX,Zavala,0.60137457,0.517911092,0.506371846
49001,UT,Beaver,0.988793672,1.436093825,1.364877161
49003,UT,Box Elder,0.710360822,0.561099756,0.477232054
49005,UT,Cache,0.589020294,0.572573719,0.697477746
49007,UT,Carbon,0.864436083,0.700385212,0.75053945
49009,UT,Daggett,0,0,0
49011,UT,Davis,0.649558162,0.651537262,0.635000048
49013,UT,Duchesne,0.8029152,0.612881658,0.635324015
49015,UT,Emery,0.676720804,0.752657823,0.639619883
49017,UT,Garfield,1.333629695,1.945945946,1.555209953
49019,UT,Grand,1.273614944,1.035196687,1.501340483
49021,UT,Iron,0.970357877,0.772968198,0.834403081
49023,UT,Juab,1.047010784,0.780944943,0.870827286
49025,UT,Kane,0.615953188,0.757460991,0.688989941
49027,UT,Millard,1.093723709,1.058976865,1.028074338
49029,UT,Morgan,0.592557478,0.449034576,0.206504904
49031,UT,Piute,0.752445448,0,0.668002672
49033,UT,Rich,2.922552362,2.314814815,2.605297438
49035,UT,Salt Lake,0.74818565,0.762326943,0.809353804
49037,UT,San Juan,0.27820281,0.265798392,0.269814503
49039,UT,Sanpete,0.610624873,0.655206968,0.535943976
49041,UT,Sevier,0.86373336,0.650780937,0.715273473
49043,UT,Summit,1.100172078,0.94673916,1.037399585
49045,UT,Tooele,0.493421053,0.411416817,0.387688366
49047,UT,Uintah,0.657052945,0.570776256,0.542773573
49049,UT,Utah,0.608303341,0.586825403,0.663526227
49051,UT,Wasatch,0.735474381,0.601851852,0.655281157
49053,UT,Washington,0.786104098,0.792882966,0.804709669
49055,UT,Wayne,1.60836349,2.306805075,1.461454147
49057,UT,Weber,0.746457719,0.655641537,0.661206382
50001,VT,Addison,0.353972662,0.462459195,0.435468946
50003,VT,Bennington,0.658634979,0.714069924,0.59507709
50005,VT,Caledonia,0.394399527,0.363612323,0.417121222
50007,VT,Chittenden,0.743208271,0.722197055,0.673054333
50009,VT,Essex,0.464037123,0.156396622,0.158957241
50011,VT,Franklin,0.542695527,0.435847412,0.394903664
50013,VT,Grand Isle,0.39745628,0.264550265,0.432837974
50015,VT,Lamoille,0.831518511,0.539332768,0.647747055
50017,VT,Orange,0.24137931,0.276854928,0.24132938
50019,VT,Orleans,0.475580757,0.476173034,0.404813602
50021,VT,Rutland,0.758150114,0.745865998,0.717910229
50023,VT,Washington,0.511055841,0.425923402,0.452822594
50025,VT,Windham,0.915352754,0.920153666,0.903628067
50027,VT,Windsor,0.544375373,0.442071014,0.511770727
51001,VA,Accomack,0.572097257,0.545993448,0.569954404
51003,VA,Albemarle,0.571422411,0.558435538,0.546975227
51005,VA,Alleghany,0.425790754,0.615687723,0.494590417
51007,VA,Amelia,0.236966825,0.465621605,0.390472472
51009,VA,Amherst,0.59127404,0.523366788,0.559579693
51011,VA,Appomattox,0.281829071,0.274876306,0.398909647
51013,VA,Arlington,1.064174113,1.0253675,1.055536009
51015,VA,Augusta,0.293382137,0.319355735,0.407891338
51017,VA,Bath,0.429276669,0.223114681,0.214730513
51019,VA,Bedford,0.210929143,0.268040623,0.27438408
51021,VA,Bland,0.146584579,0.147253718,0.293341156
51023,VA,Botetourt,0.525583552,0.522257381,0.51627794
51025,VA,Brunswick,0.281801274,0.285485897,0.290630086
51027,VA,Buchanan,0.425061634,0.437445319,0.381663203
51029,VA,Buckingham,0.062680206,0.062189055,0.057877069
51031,VA,Campbell,0.437853376,0.453035337,0.472452391
51033,VA,Caroline,0.18322401,0.358808755,0.313873195
51035,VA,Carroll,0.411452083,0.309981401,0.333544578
51036,VA,Charles City,0,0,0
51037,VA,Charlotte,0.163438751,0.249190132,0.079968013
51041,VA,Chesterfield,0.671421175,0.652166824,0.643193236
51043,VA,Clarke,0.417885499,0.616945435,0.561088512
51045,VA,Craig,0,0.201247736,0.196116886
51047,VA,Culpeper,0.524945865,0.580620188,0.46339203
51049,VA,Cumberland,0,0,0
51051,VA,Dickenson,0.498970873,0.435133959,0.381170192
51053,VA,Dinwiddie,0.155642023,0.189839775,0.250734293
51057,VA,Essex,0.927299703,0.98310841,0.803212851
51059,VA,Fairfax,0.842341012,0.828831781,0.788594811
51061,VA,Fauquier,0.587252112,0.573445082,0.650815032
51063,VA,Floyd,0.40827436,0.466262572,0.32513981
51065,VA,Fluvanna,0.118797767,0.116586352,0.153486052
51067,VA,Franklin,0.603735369,0.539249673,0.531735763
51069,VA,Frederick,0.481775135,0.506855893,0.602515502
51071,VA,Giles,0.639683647,0.806544533,0.700770848
51073,VA,Gloucester,0.653475181,0.561453655,0.731687488
51075,VA,Goochland,0.339213026,0.37539299,0.319883014
51077,VA,Grayson,0.124007937,0.126638384,0.260960334
51079,VA,Greene,0.166509408,0.217143478,0.321543408
51081,VA,Greensville,0.16798253,0.165988879,0.165125495
51083,VA,Halifax,0.705656543,0.680696579,0.66563124
51085,VA,Hanover,0.707413696,0.700469314,0.717545993
51087,VA,Henrico,0.890407413,0.843412108,0.821401537
51089,VA,Henry,0.611576789,0.61944323,0.502409706
51091,VA,Highland,0,0,0
51093,VA,Isle of Wight,0.569962952,0.641079243,0.593958593
51095,VA,James City,0.587496124,0.549148819,0.557184751
51097,VA,King and Queen,0,0,0
51099,VA,King George,0.620815041,0.59430318,0.62083523
51101,VA,King William,0.383950854,0.369799692,0.438020149
51103,VA,Lancaster,0.87024628,0.801424755,0.797730899
51105,VA,Lee,0.280212962,0.238416912,0.238606538
51107,VA,Loudoun,0.728035494,0.727161646,0.706811512
51109,VA,Louisa,0.251691049,0.332547312,0.269501422
51111,VA,Lunenburg,0.386548125,0.312524416,0.155351872
51113,VA,Madison,0.365016791,0.437892278,0.37967955
51115,VA,Mathews,0.553158535,0.556544969,0.446328944
51117,VA,Mecklenburg,0.717987139,0.750727267,0.735699834
51119,VA,Middlesex,0.564015792,0.559127761,0.552791598
51121,VA,Montgomery,0.716813763,0.714105226,0.657183439
51125,VA,Nelson,0.656771312,0.451991993,0.397429953
51127,VA,New Kent,0.347926935,0.607332155,0.584422484
51131,VA,Northampton,0.820038765,0.88941595,1.050335299
51133,VA,Northumberland,0.232901172,0.307810696,0.240751144
51135,VA,Nottoway,0.570957305,0.56500722,0.568181818
51137,VA,Orange,0.64860858,0.505952381,0.618775414
51139,VA,Page,0.70323488,0.623182385,0.626095667
51141,VA,Patrick,0.425531915,0.482936252,0.489396411
51143,VA,Pittsylvania,0.246232641,0.244243983,0.206861435
51145,VA,Powhatan,0.400087292,0.357602632,0.320170758
51147,VA,Prince Edward,0.882243685,0.670540903,0.685430322
51149,VA,Prince George,0.195040401,0.161655351,0.24620435
51153,VA,Prince William,0.704362053,0.683078124,0.651541983
51155,VA,Pulaski,0.771186199,0.85660442,0.953564308
51157,VA,Rappahannock,0.277739203,0.284292822,0.134336378
51159,VA,Richmond,0.436681223,0.55797344,0.433839479
51161,VA,Roanoke,0.544184445,0.505433409,0.506793185
51163,VA,Rockbridge,0.466504945,0.51657744,0.581005587
51165,VA,Rockingham,0.447069662,0.399286608,0.365587748
51167,VA,Russell,0.413379724,0.615384615,0.591324916
51169,VA,Scott,0.437828371,0.531326101,0.605379227
51171,VA,Shenandoah,0.517381557,0.536114631,0.567523469
51173,VA,Smyth,0.750281356,0.724683345,0.561990696
51175,VA,Southampton,0.108518719,0.162311313,0.162972621
51177,VA,Spotsylvania,0.672613693,0.73567703,0.699767548
51179,VA,Stafford,0.612567569,0.579868885,0.522201116
51181,VA,Surry,0,0.141083521,0.144279325
51183,VA,Sussex,0.413667577,0.412677451,0.330934061
51185,VA,Tazewell,0.819261754,0.734852028,0.73800738
51187,VA,Warren,0.550964187,0.572004467,0.635778431
51191,VA,Washington,0.64414679,0.660153156,0.656610794
51193,VA,Westmoreland,0.403877221,0.282709488,0.28417164
51195,VA,Wise,0.671092683,0.718167237,0.721761097
51197,VA,Wythe,0.876762292,0.969932105,0.821805232
51199,VA,York,0.812836311,0.883218842,0.861886473
51510,VA,Alexandria,0.820063751,0.793301601,0.831595069
51515,VA,Bedford,1.589319771,2.362204724,2.426791781
51520,VA,Bristol,1.893396064,1.752402487,1.802816901
51530,VA,Buena Vista,0.800384184,0.803600129,0.753465943
51540,VA,Charlottesville,1.381382837,1.492254489,1.332996254
51550,VA,Chesapeake,0.789478488,0.872086489,0.90646523
51570,VA,Colonial Heights,2.033094257,2.075969253,2.064220183
51580,VA,Covington,1.610824742,1.788908766,1.683785149
51590,VA,Danville,1.379034231,1.238738739,1.40016802
51595,VA,Emporia,1.428826576,1.774622893,1.703287345
51600,VA,Fairfax,2.787665652,2.716399757,2.926959067
51610,VA,Falls Church,3.89528037,3.094421678,2.980158419
51620,VA,Franklin,1.242516661,1.474926254,1.28085701
51630,VA,Fredericksburg,2.100183207,1.681541845,1.595889611
51640,VA,Galax,1.912889935,1.744186047,1.718459115
51650,VA,Hampton,0.703561524,0.693308189,0.813777025
51660,VA,Harrisonburg,1.295572325,1.085583889,1.100594321
51670,VA,Hopewell,0.693210866,0.994680621,1.062887511
51678,VA,Lexington,1.303214596,1.593971888,1.429592566
51680,VA,Lynchburg,1.238450406,1.027957746,1.045696957
51683,VA,Manassas,1.148864061,1.287177521,1.246819338
51685,VA,Manassas Park,0.693661667,0.41521342,0.45656144
51690,VA,Martinsville,1.994772321,1.503245644,1.622538535
51700,VA,Newport News,0.751022945,0.704035782,0.773894695
51710,VA,Norfolk,0.885401883,0.917144167,0.97268246
51720,VA,Norton,3.235373416,3.231887961,3.206709423
51730,VA,Petersburg,0.78775943,0.818529073,1.02085009
51735,VA,Poquoson,0.507614213,0.763099881,0.583333333
51740,VA,Portsmouth,0.729948608,0.734990586,0.773379039
51750,VA,Radford,0.556999629,0.679683638,0.731083222
51760,VA,Richmond,0.862176372,0.86573311,0.870906375
51770,VA,Roanoke,0.977989855,0.994898499,1.023636702
51775,VA,Salem,1.515151515,1.335323227,1.322062417
51790,VA,Staunton,1.053696367,0.921041614,0.7152173
51800,VA,Suffolk,0.529869874,0.645477474,0.694689744
51810,VA,Virginia Beach,0.937489923,0.927175229,0.962261722
51820,VA,Waynesboro,1.155588426,0.899240142,1.126178969
51830,VA,Williamsburg,1.85528757,1.178411501,1.107726392
51840,VA,Winchester,2.087924835,1.861560672,1.805393613
53001,WA,Adams,0.472171398,0.563952177,0.578125821
53003,WA,Asotin,0.425190154,0.419932811,0.455933981
53005,WA,Benton,0.733799955,0.677386003,0.625422021
53007,WA,Chelan,0.764039221,0.787597413,0.775752957
53009,WA,Clallam,0.626138434,0.63013737,0.640329631
53011,WA,Clark,0.619206935,0.562497396,0.562966928
53013,WA,Columbia,0.505816894,0.247524752,0.24691358
53015,WA,Cowlitz,0.686177989,0.578624247,0.546458752
53017,WA,Douglas,0.357909807,0.399307866,0.4105617
53019,WA,Ferry,0,0.132978723,0
53021,WA,Franklin,0.503466728,0.555878741,0.503265233
53023,WA,Garfield,0,0,0
